"","Normalized.0","Normalized.1","Normalized.2","Normalized.3","Normalized.4","Normalized.5","Normalized.6","Normalized.7","Normalized.8","Normalized.9","Normalized.10","Normalized.11","Normalized.12","Normalized.13","Normalized.14","Normalized.15","Normalized.16","Normalized.17","Normalized.18","Normalized.19","Normalized.20","Normalized.21","Normalized.22","Normalized.23","Normalized.24","Normalized.25","Normalized.26","Normalized.27","Normalized.28","Normalized.29","Normalized.30","Normalized.31","Normalized.32","Normalized.33","Normalized.34","Normalized.35","Normalized.36","Normalized.37","Normalized.38","Normalized.39","Normalized.40","Normalized.41","Normalized.42","Normalized.43","Normalized.44","Normalized.45","Normalized.46","Normalized.47","Normalized.48","Normalized.49","Normalized.50","Normalized.51","Membership","Predicted"
"512",0.18,0.59,0.53,0.41,0.29,0.88,0.18,0.47,0.71,0.18,0.29,0.65,0.29,0.53,0.24,1,0.47,0.53,0.35,0.24,0.53,0.53,0.29,0.53,0.71,0.94,0.71,0.35,0.41,0.18,0.12,0.06,0.18,0.41,0.29,0.88,0.35,0,0.24,0.24,0.47,0.94,0.24,0.65,0.35,0.41,0.29,0.53,0.47,0.18,0.53,0.71,4,4
"513",0.46,0.85,0.85,0.77,0.62,0.31,0.31,0.38,0.15,0.54,0.54,0.46,0.15,0.15,1,0.54,1,0.62,0.23,0.23,0.62,0.31,0.62,0.85,0.77,0.69,0.54,0.46,0.31,0.08,0.31,0.31,0.23,0.31,0,0.23,0,0.08,0.38,0,0.38,0.23,0.15,0.31,0.08,0.15,0.15,0.54,0.23,0.38,0.31,0.62,4,4
"514",0.68,0.41,0.27,0.55,0.5,0.45,0.55,0.73,0.55,0.18,1,0.5,0.64,0.41,0.32,0.41,0.27,0.73,0.64,0.73,0.77,0,0.64,0.64,0.59,0.77,0.27,0.32,0.27,0.5,0.18,0.27,0.32,0.36,0.45,0.18,0.23,0.36,0.36,0.27,0.59,0.23,0.64,0.14,0.18,0.14,0.55,0.45,0.09,0.5,0.5,0.5,4,4
"515",0.65,0.65,0.45,0.45,0.9,0.7,0.4,0.55,0.4,0.55,0.45,0.4,0.65,0.75,0.2,1,0.55,0.45,0.55,0.5,0.75,0.4,0.8,0.5,0.8,0.55,0.15,0.4,0.05,0.25,0.6,0.3,0.45,0.25,0.2,0.25,0.55,0.5,0.9,0.35,0.25,0.4,0.35,0,0.5,0.45,0.15,0.4,0.5,0.6,0.5,0.6,2,2
"516",0.8,0.2,0.73,0.6,0.53,1,0.33,0.4,0.73,0.27,0.8,0.8,0.4,0.87,0.53,0.4,0.4,0.53,0.13,0.67,0.47,0.47,0.53,0.73,0.53,0.87,0.2,0.13,0.6,0.07,0.4,0.27,0.13,0.33,0.4,0.4,0.2,0.6,0.33,0.27,0.13,0.27,0.13,0.73,0.07,0,0.07,0.4,0.13,0.4,0.8,0.93,4,4
"517",1,0.85,0.46,0.46,0.73,1,0.65,0.54,0.88,0.73,0.46,0.77,0.69,0.88,0.15,0.85,0.88,0.77,0.46,0.73,0.62,0.58,0.69,0.42,0.54,0.81,0.46,0.46,0.35,0.27,0.19,0.46,0.23,0.65,0.46,0.42,0,0.46,0.65,0.42,0.77,0.65,0.54,0.46,0.81,0.46,0.35,0.12,0.46,0.12,0.69,0.65,2,2
"518",0.32,0.47,0.42,0.68,0.26,0.32,0.79,0.47,0.79,0.58,0.53,0.58,0.58,0.63,0.47,0.53,0.63,0.79,0.47,0.79,0.26,0.84,0.53,0.47,0.58,0.63,0.21,0,0.47,0.42,0.42,0.32,0.53,0.58,0.53,0.32,0.26,0.11,0.26,0.16,0.26,0.42,0.58,0.42,0.53,0.42,0.26,0.32,0.47,0.79,0.63,1,4,4
"519",0.28,0.61,0.61,0.44,0.61,0.5,0.17,0.17,0.22,1,0.56,0.56,0.39,0.22,0.83,0.22,0.17,0.61,0.17,0.33,0.44,0.83,0.67,0.33,0.39,0.44,0.22,0.33,0.11,0.33,0.06,0.33,0.5,0.44,0,0.28,0.28,0.39,0.5,0.22,0.5,0.67,0.67,0.22,0.39,0.39,0.22,0.5,0.39,0.11,0.33,0.39,4,4
"520",0.53,0.73,0.8,0.4,1,0.47,0.33,0.13,0.4,0.2,1,0.67,0.47,0.6,0.53,0.33,0.73,0.6,0.4,0.4,0.4,0.73,0.33,0.47,0.6,0.93,0.07,0.33,0.33,0.47,0,0.6,0.73,0,0.4,0.27,0.4,0.53,0.53,0.27,0.53,0.2,0.4,0.13,0.13,0.07,0.6,0.2,0.2,0.33,0.87,0.33,4,4
"521",0.21,0.64,0.5,0.79,0.93,0.29,0.79,1,0.36,0.36,1,0.29,0.43,0.86,0.5,0.43,1,0.36,0.57,0.36,0.79,0.71,0.64,0.57,0.71,0.71,0.21,0,0.21,0.14,0.21,0.21,0.21,0.21,0.29,0.57,0.29,0.21,0.14,0.43,0.79,0.14,0.29,0.36,0.21,0.36,0.29,0.29,0.36,0.5,0.36,0.57,2,2
"522",0.58,0.32,0.37,0.21,0.42,0.26,0.26,0.16,0.42,0.37,0.37,0.89,1,0.63,0.16,0.58,0.37,0.37,0.68,0.47,0.37,0.47,0.47,0.47,0.32,0.58,0.26,0.32,0.05,0.42,0.42,0,0.21,0.16,0.42,0.21,0.21,0.11,0.16,0.21,0.05,0.68,0.53,0.32,0.42,0.37,0.26,0.11,0.32,0.26,0.26,0.47,4,4
"523",0.65,0.47,0.65,0.65,0.06,0.18,0.59,0.35,1,0.71,0.41,0.47,0.35,0.59,0.53,0.76,0.41,0.59,0.35,0.59,0.59,0.59,0.59,0.65,0.94,0.47,0.47,0.47,0.35,0.18,0.65,0.18,0.53,0.47,0.24,0.65,0.53,0.41,0.47,0.76,0,0.24,0.35,0.47,0.53,0.47,0.47,0.24,0.47,0.29,0.65,0.41,2,2
"524",0.04,0.19,0.27,0.38,0.27,0.08,0.08,0.35,0.46,0.23,0.27,0.46,0.15,0.12,0.46,0.35,0.38,0.62,0.27,0.42,0.58,0.46,0.69,0.58,1,0.65,0.04,0.12,0.19,0.23,0,0.08,0.31,0.23,0.12,0,0.08,0.35,0.19,0.35,0.12,0,0.15,0.08,0.12,0.58,0.46,0.12,0.35,0.31,0.31,0.73,4,4
"525",0.14,0.93,0.43,0.64,0.29,0.79,0.71,0.86,0.21,0.86,0.57,0.43,0.14,0.79,0.79,0.21,0.43,0.5,0,0.57,0.21,0.57,0.36,0.14,0.57,0.36,0.14,0.36,0,0.14,0.43,0.07,0.36,0.29,0.5,0.43,0.5,0.43,0.29,0,0.21,0.86,0.21,0.36,0.07,1,0.57,0.43,0.14,0.14,0.93,0.43,2,2
"526",0.35,0.35,0.4,0.15,0.55,1,0.6,0.45,0.75,0.65,0.35,0.8,0.75,0.4,0.4,0.6,0.4,0.45,0.5,0.45,0.45,0.75,0.35,0.8,0.85,0.7,0.05,0.15,0.5,0,0.4,0.1,0.35,0.4,0.25,0.3,0.15,0.4,0.4,0.35,0.15,0.35,0.6,0.2,0.2,0.65,0.25,0.4,0.6,0.45,0.5,0.7,4,4
"527",0.6,0.87,0.73,0.47,0.6,0.67,0.6,0.4,0.73,0.2,0.8,0.8,1,0.73,0.8,0.67,0.33,0.87,0.67,0.2,1,0.53,0.6,0.87,1,0.47,0,0.47,0.4,0.4,0.4,0.8,0.4,0.8,0.47,0.73,0.13,0.4,0.53,0.47,0.47,0.33,0.47,0.6,0.47,0.87,0.47,0.2,0.6,0.73,0.47,0.73,2,2
"528",0.78,0.28,0.89,0.44,0.5,0.78,0.5,0.61,0.44,0.83,0.56,0.78,0.22,0.44,0.44,0.56,0.67,0.72,0.5,0.61,0.89,1,0.83,0.89,0.89,0.83,0.44,0.06,0.06,0.22,0.17,0.28,0.44,0.72,0,0.5,0.17,0.5,0.33,0.44,0.72,0.5,0.61,0.56,0.56,0.5,0.44,0.5,0.44,0.44,0.89,0.83,2,2
"529",0.33,0.78,0.22,0.11,0.33,0.44,0.22,0.56,0.22,0.22,0.44,0.44,0.78,0.22,1,0.33,0.44,0.44,0.22,0.89,0.22,0.44,0.33,0.22,0.33,0.89,0.44,0.56,0.44,0.89,0.22,0.11,0.56,0.33,0.44,0.33,0.44,0.33,0.22,0.67,0.33,0.89,0.22,0.44,0,0.44,0.67,0.44,0.44,0.56,0.33,0.56,4,4
"530",0.8,0.13,0.47,0.33,0.6,0.33,0.33,0.2,0.8,0.07,0.4,0.27,0.27,1,0.73,0.2,0.4,0.33,0.13,0.27,0.4,0.67,0.73,0.73,0.93,0.6,0.27,0.13,0.27,0.13,0.2,0.13,0.67,0.2,0.6,0.4,0.4,0.27,0.73,0,0.4,0.27,0.27,0.4,0.07,0.4,0.4,0.6,0.2,0.47,0.33,0.8,4,4
"531",0.55,0.72,0.31,0.86,0.28,0.55,0.59,0.38,0.52,0.38,0.38,0.41,0.59,0.86,1,0.48,0.59,0.34,0.38,0.48,0.79,0.28,0.52,0.24,0.55,0.59,0.41,0.28,0.24,0.1,0.14,0.28,0.38,0.34,0.41,0.1,0.28,0.21,0.41,0.03,0.34,0.38,0.24,0.28,0.41,0.24,0.21,0.34,0,0.52,0.59,0.9,4,4
"532",0.24,0.47,0.41,0.29,0.29,0.41,0.35,0.35,0.65,0.53,0.35,0.18,0.29,0.41,0.47,0.29,0.47,0.94,0.82,0.65,0.59,0.29,0.47,0.41,1,0.88,0.18,0.35,0.59,0.06,0.06,0.53,0.47,0.29,0.29,0.47,0.41,0.35,0.29,0.35,0,0.12,0.24,0.24,0.71,0.41,0.24,0.59,0.47,0.53,0.41,0.47,4,4
"533",0.29,0.65,0.16,0.29,0.42,0.29,0.32,0.42,0.42,0.55,0.58,0.58,0.42,0.65,0.42,0.32,0.45,0.55,0.45,0.1,0.23,0.55,0.71,0.68,0.65,0.68,0,0.26,0.23,0.06,0.39,0.32,0.29,0.35,0.03,0.39,0.23,0.35,0.1,0.32,0.32,0.32,0.19,0.39,0.23,0.16,0.45,0.45,0.65,0.65,0.61,1,4,4
"534",0.58,0.32,0.53,0.53,0,0.95,0.47,0.42,0.47,0.32,0.16,0.47,0.42,0.53,0.32,0.58,0.79,0.63,0.53,0.37,0.21,0.58,0.89,0.84,0.68,0.63,0.42,0.05,0.21,0.26,0.32,0.32,0.37,0.37,0.74,0.26,0.42,0.05,0.63,0.11,0.42,0.37,0.63,0.05,0.42,0.32,0.42,0.16,0.63,0.63,0.74,1,4,4
"535",0.57,0.38,0.43,0.57,0.52,0.57,0.76,0.57,0.38,0.52,0.48,0.76,0.33,0.1,0.38,0.86,0.43,0.52,0.33,0.86,0.57,0.76,0.76,0.67,0.81,0.9,0.19,0.19,0.33,0.19,0.43,0.1,0.33,0.62,0.62,0.1,0.19,0.38,0.57,0.24,0.19,0.33,0.33,0.24,0.38,0.1,0.24,0,0.48,0.86,1,0.57,4,4
"536",0.05,0.05,0.32,0.36,0.23,0.23,0.32,0.5,0.41,0,0.05,0.36,0.59,0.45,0.32,0.18,0.23,0.86,0.41,0.14,0.59,0.77,0.27,0.41,1,0.14,0.05,0.14,0.18,0.14,0.59,0.27,0.14,0.41,0,0.27,0.32,0.14,0.05,0.23,0.23,0,0.18,0.18,0.09,0.32,0.14,0.41,0.23,0.45,0.55,0.86,3,3
"537",0.46,0.54,0.85,0.31,0.15,1,0.46,0.69,0.69,0,0.62,0.54,0.85,0.85,0.38,0.77,1,0.38,0.38,0.54,0.38,0.54,0.77,0.85,0.46,0.46,0.15,0.62,0.46,0.15,0.38,0.46,0.38,0.15,0.46,0.54,0.38,0.77,0.08,0.23,0.46,0.15,0.08,0.46,0.46,0.31,0.46,0.31,0.38,0.77,0.62,0.46,2,2
"538",0.81,0.62,0.71,0.81,0.67,0.71,0.57,0.29,0.81,1,0.62,0.24,0.24,0.81,0.67,0.57,0.81,0.81,0.86,0.76,0.67,0.43,0.43,0.62,0.76,0.71,0.52,0.24,0.67,0.33,0,0.38,0.14,0.24,0.71,0.48,0.43,0.14,0.67,0.48,0.81,0.38,0.33,0.38,0.33,0.57,0.86,0.48,0.19,0.57,0.52,0.52,2,2
"539",0.44,0.78,0.11,0.61,0.39,0.39,0.33,0.39,0.56,0.28,0.72,0.44,0.28,0.39,0.33,0.89,0.06,1,0.39,0.33,0.67,0.67,0.56,0.67,0.28,0.28,0.22,0.28,0.22,0.56,0.33,0.39,0.61,0,0.56,0.17,0.39,0.61,0.06,0.56,0.28,0.44,0.11,0.5,0.22,0.44,0.11,0.44,0.28,0.56,0.78,0.89,4,4
"540",0.47,0.59,0.18,0.53,0.41,0.53,0.41,0.24,0.53,0.47,0.29,0.47,0.47,0.29,0.59,0.47,0.29,0.47,0.41,0.12,0.18,0.47,0.47,0.53,0.41,1,0.06,0.29,0.12,0.29,0.41,0.24,0,0.41,0.24,0.53,0.24,0.35,0.41,0.35,0.29,0.35,0.41,0.24,0.18,0.24,0.41,0.88,0.24,0.88,0.82,0.41,4,4
"541",0.38,0.15,0.92,0.38,0.15,0.85,0.85,0.46,0.23,0.69,0.54,0.62,0.62,0.77,0.31,0.77,1,0.46,0.85,0.54,0.54,0.69,0.54,0.92,0.77,0.85,0.08,0.54,0.23,0,0.54,0.46,0.46,0.15,0.23,0.62,0.08,0.08,0.54,0.23,0.54,0.69,0.54,0.23,0.85,0.15,0.31,0.23,0.62,0.31,0.38,0.38,2,2
"542",0.71,0.41,0.65,0.24,0.53,0.59,0.53,0.41,0.76,0.76,0.65,0.29,0.71,0.82,0.65,0.41,0.41,0.53,0.47,0.47,0.65,0.65,0.53,0.88,0.41,0.47,0.41,0.41,0.29,0.06,0.47,0.12,0.65,1,0.41,0.47,0.53,0.35,0,0.35,0.29,0.94,0.47,0.59,0.18,0.71,0.47,0.47,0.35,0.53,0.59,0.41,2,2
"543",0.29,0.29,0.38,0.33,0.29,0.71,0.48,0.9,0.19,0.71,0.29,0.86,0.19,0.24,0.62,0.52,0.57,1,0.24,0.67,0.76,0.57,0.57,0.95,0.67,0.81,0.29,0.05,0.62,0.29,0.29,0.19,0.19,0.14,0.43,0.14,0.19,0.43,0.38,0.1,0.33,0,0.33,0.52,0.29,0.19,0.24,0.33,0.24,0.62,0.52,0.71,4,4
"544",0.39,0.61,0.56,0.44,0.33,0.56,0.89,0.39,0.44,0.5,0.28,0.33,0.83,0.72,0.5,0.28,0.61,0.28,0.61,0.17,0.33,0.61,1,0.44,0.56,0.39,0.28,0.22,0.33,0.33,0.94,0.61,0.33,0.17,0,0.44,0.22,0.39,0.39,0.22,0.5,0.72,0.44,0.61,0.39,0.44,0.33,0.28,0.94,0.89,0.61,0.67,4,4
"545",0.38,0.15,0.54,0.08,0.38,1,0.38,0.38,0.69,1,0.54,0.54,0.85,0.38,0.54,1,0.23,0.38,0.77,0.77,0.38,0.46,0.23,0.46,0.69,0.92,0,0.62,0.15,0.46,0.38,0.38,0.23,0.15,0.69,0.46,0.31,0.23,0.62,0.46,0.08,0.31,0.38,0.23,0.54,0.69,0.54,0.31,0.08,0.69,0.46,0.77,4,4
"546",0.41,0.3,0.59,0.51,0.81,0.62,0.49,0.59,0.62,0.54,0.57,0.38,0.32,0.65,0.65,0.46,0.43,0.41,1,0.51,0.59,0.57,0.59,0.49,0.19,0.11,0.38,0.27,0.43,0.38,0.22,0.27,0.24,0.57,0.22,0,0.46,0.32,0.49,0.3,0.14,0.43,0.54,0.08,0.14,0.54,0.59,0.24,0.19,0.32,0.3,0.35,2,2
"547",0.65,0.42,0.85,0.54,0.58,0.46,0.69,0.92,0.85,1,0.85,0.77,0.62,0.62,0.69,0.77,0.5,0.65,1,0.77,0.69,0.88,0.58,0.77,0.5,0.62,0.08,0.23,0.35,0.5,0.27,0,0.65,0.04,0.62,0.19,0.08,0.38,0.35,0.62,0.04,0.65,0,0.65,0.08,0.62,0.5,0.58,0.46,0.27,0.46,0,2,2
"548",0.47,0.4,0.13,0.47,0.47,1,0.73,0.2,0.4,0.27,0.8,0.67,0.53,0.33,0.33,0.73,0.33,0.33,0.13,0.33,0.4,0.13,0,0.47,0.47,0.27,0.27,0.2,0.2,0.07,0.4,0.53,0.47,0.2,0.2,0.27,0.2,0.13,0.47,0.33,0.2,0.13,0.27,0.13,0.47,0.47,0.07,0.13,0.2,0.47,0.6,0.13,4,4
"549",0.15,0.38,0.69,0.54,0.46,0.38,1,0.46,0.62,0.31,0.54,0.38,0.46,0.54,0.92,0.77,0.15,0.77,0.54,0.31,1,0.54,0.54,0.38,0.69,0.23,0.54,0.38,0.08,0.38,0.46,1,0.23,0.54,0.77,0.62,0.08,0.46,0.54,0.15,0.15,0.46,0,0.23,0.69,0.46,0.38,0.62,0.38,0.46,0.46,0.31,2,2
"550",1,0.5,0.58,0.42,0.67,1,0.67,0.75,0.5,0.5,0.42,0.75,0.58,0.58,0.83,0.58,0.17,0.5,0.42,0.42,0.42,0.75,0.5,0.08,0.92,0.25,0.33,0.5,0.33,0.83,0.42,0.25,0.5,0,0.33,0.25,0.25,0.5,0.33,0.25,0.33,0.42,0.5,0.67,0.5,0.25,0.25,0.33,0.17,0.75,0.25,0.42,2,2
"551",0.22,0.22,0.33,0.78,0.56,0.44,0.56,0.67,0.44,0.33,0.56,0.11,0.67,0.11,0.44,0.56,0.22,0.11,0.56,0.22,0.67,0.78,1,0.56,0.33,0.67,0.44,0.22,0.44,0.33,0.67,0.22,0.67,0.78,0.44,0,0.78,0.22,0.56,0.89,0.56,0.22,0.33,0.44,0.22,0.11,0.33,0.11,0.56,0.33,0.11,0.33,4,4
"552",0.64,0.23,1,0.82,0.55,0.5,0.41,0.59,0.32,0.32,0.95,0.59,0.36,0.09,0.55,0.55,0.5,0.36,0.05,0.32,0.5,0.55,0.32,0.41,0.55,0.59,0.23,0.09,0.36,0.23,0.64,0.18,0.36,0.14,0.09,0.32,0.41,0,0.45,0.23,0.45,0.27,0.14,0.09,0.41,0.32,0.14,0.18,0.14,0.55,0.55,0.27,4,4
"553",0.44,0.78,0.83,0.33,0.5,0.56,0.39,0.22,0.67,0.39,0.33,0.28,0.72,0.67,0.44,0.72,0.67,0.28,1,0.39,0.83,0.44,0.22,0.44,1,0.5,0.5,0.61,0.56,0.22,0.5,0.22,0.22,0.5,0.72,0.28,0.39,0.28,0.33,0.22,0,0.56,0.17,0.61,0.83,0.28,0.11,0.22,0.11,0.56,0.78,0.22,2,2
"554",0.35,0.19,0.77,0.35,0.27,0.19,0.23,0.15,0.31,0.19,0.46,0.65,0.62,0.38,0,0.38,0.54,1,0.08,0.69,0.35,0.27,0.92,0.54,0.69,0.42,0.15,0.46,0.35,0.15,0.19,0.12,0.31,0.23,0.04,0.04,0.38,0.23,0.35,0,0.31,0.19,0.31,0.46,0.19,0.19,0.19,0.27,0.31,0.38,0.54,0.88,4,4
"555",0.45,0.3,0.67,0.64,0.61,0.42,0.61,0.42,0.36,0.58,0.82,0.45,0.64,0.33,0.55,0.3,0.42,0.24,1,0.48,0.24,0.24,0.42,0.67,0.42,0.33,0.27,0.09,0.18,0.45,0.3,0.03,0.12,0.24,0.09,0.3,0.52,0.21,0.06,0.18,0.21,0.03,0.36,0.15,0.48,0.52,0.52,0.18,0,0.36,0.33,0.52,4,4
"556",0.63,0.31,0.63,0.5,0.69,0.19,0.19,0.69,0.56,0.25,0.25,0.5,0.81,0.31,0.5,0.44,0.63,0.63,0.75,0.44,0.88,0.19,0.63,0.63,0.75,0.5,0.19,0.38,0.25,0.06,0.56,0,0.69,0.44,0.13,0.75,0.38,0,0.38,0.25,0.25,0.19,0.06,0.56,0.38,0.63,0.06,0.19,0.38,0.25,0.63,1,4,4
"557",0.39,0.5,0,0.83,0.33,0.5,0.22,0.39,0.11,0.61,0.72,0.44,0.56,0.44,0.89,0.44,0.39,0.33,0.5,0.28,0.67,0.5,0.33,0.44,1,0.39,0.44,0.39,0.28,0.17,0.44,0.28,0.33,0.17,0.17,0.61,0.22,0.56,0.17,0.17,0.5,0.5,0.11,0.56,0.22,0.22,0.33,0.22,0.33,0.17,0.67,0.56,4,4
"558",0.4,0.4,0,0.27,0.53,0.33,0.47,0.53,0.53,0.4,0.53,0.87,0.47,0.73,0.4,0.47,0.6,0.6,0.4,0.27,0.67,0.47,1,0.8,0.2,0.73,0.07,0.27,0,0.27,0.13,0.13,0.53,0.07,0.67,0.47,0.27,0.47,0.47,0.4,0.47,0.73,0.27,0.33,0.4,0.33,0.53,0.6,0.27,0.4,0.47,0.8,4,4
"559",0.55,0.45,0.09,0.27,0.09,0.64,0.18,1,0.36,0.73,0.27,0.45,0.36,0.45,0.45,0.36,0.64,0.82,0.64,0.36,0.09,0.45,0.18,0.36,0.36,0.55,0.27,0.55,0.18,0.27,0.55,0,0.18,0.27,0,0,0.27,0.36,0.36,0.45,0.09,0.09,0.18,0.27,0.09,0.45,0.45,0.27,0.36,0.45,0.36,0.45,4,4
"560",0.67,0.56,0,0.44,0.44,0.44,0.56,0.78,0.56,1,0.22,0.78,0,0.44,0.22,0.67,0.56,0.56,0.56,0.78,0.33,0,0.11,0.44,0.67,0.22,0.33,0.56,0,0.44,0.33,0.56,0.56,0.89,0,0.11,0.89,0.11,0.56,0.33,0.67,0.44,0.44,0.67,0.11,0.22,0.33,0.67,1,1,0.56,0.67,4,4
"561",0.13,1,0.13,0.5,0.44,0.75,0.44,0.19,0.38,0.25,0.5,0.5,0.5,0.25,0.31,0.44,0.88,0.13,0.5,0.44,0.44,0.38,0.31,0.38,0.56,0.25,0.25,0.06,0.19,0,0,0.63,0.06,0.25,0.25,0.25,0.25,0.38,0.19,0.31,0.13,0.06,0.25,0.44,0.44,0.31,0.25,0.56,0.44,0.63,0.5,0.38,4,4
"562",0.41,0,0.18,0.23,0.09,0.27,0,0.36,0.32,0.41,0.36,0.36,0.45,0.41,0.14,0.41,0.32,0.09,0.18,0.32,1,0.27,0.23,0.27,0.23,0.05,0,0.18,0.14,0.14,0.05,0.18,0.14,0.14,0.23,0.5,0.27,0.23,0.55,0.18,0.41,0.14,0.09,0.23,0.32,0.23,0.27,0.05,0.05,0.05,0,0.27,3,3
"563",0.08,0.33,0.58,0.67,0.42,0.83,0.92,0.67,0.67,0.5,0.33,0.42,0.33,0.42,0.5,0.17,0.5,0.42,0.33,0.17,0.75,1,0.58,0.58,0.58,0.5,0,0.33,0.08,0.33,0.5,0.75,0.5,0.17,0.25,0.58,0.25,0.33,0.17,0.5,0.25,0.42,0.83,0.33,0.25,0.25,0.67,0.75,0.75,0.25,0.42,0.58,2,2
"564",0.74,0.83,0.65,0.74,0.57,0.26,0.43,0.61,0.48,0.48,0.61,1,0.65,0.74,0.35,0.65,0.91,0.48,0.43,0.65,0.43,0.48,0.43,0.26,0.7,0.52,0.39,0.48,0.04,0.7,0.52,0.35,0.61,0.35,0.39,0.43,0,0.61,0.43,0.65,0.22,0.26,0.57,0.04,0.35,0.52,0,0.57,0.65,0,0.3,0.78,2,2
"565",0.25,0.75,0,1,0.63,0.5,0,0.5,0.13,0.5,0.5,0.38,0.88,0.88,0.13,0.5,0.75,0.13,0.25,0,0.38,0.63,0.5,0.13,0.13,0.38,0.13,0.25,0.25,0.13,0,0.38,0.38,0.5,0.63,0.13,0.88,0.13,0.75,0.25,0.5,0.13,0.13,0.38,0.5,0.13,0.25,0.13,0.38,0.13,0,0.25,4,4
"566",0.36,0.18,0.09,0.45,0.18,0.18,0.18,0.36,0.45,0.45,0.18,0,0.27,0,0.45,0.45,0.18,0.09,0.27,0.18,0.36,0.45,0.27,0.45,0.55,1,0.55,0.09,0.09,0.36,0.36,0.27,0.18,0.27,0.27,0.18,0.18,0.27,0,0.45,0.09,0,0.27,0.36,0.27,0.36,0.55,0.36,0.18,0.36,0.45,0.36,3,3
"567",0.14,0.43,0.57,0.14,0.29,0.14,0.29,0.57,0.14,0.71,0.86,1,0.14,0.57,0.14,0.29,0.57,0.71,0.29,0.57,0.14,0.57,0.57,0.71,0.57,0.86,0.29,0.14,0.43,0.29,0,0.29,0.43,0,0.43,0.29,0.71,0.14,0.14,0.14,0.43,0.71,0.14,0,0.14,0.43,0.43,0.29,0.29,0.57,0.57,0.14,4,4
"568",0.25,0.25,0,0.25,0,0.25,0.38,0.25,0.13,0.5,0.38,0.25,0.38,0.38,0.5,0.25,0.5,0.5,0.5,0.63,0.25,0.5,0.63,0.63,0.75,0.25,0,0,0,0.63,0.38,0.13,0.13,0.63,0,0.13,0.5,0.25,0.38,0,0.25,0.13,0.25,0.13,0.25,0,0.63,0.38,0.13,0.13,1,0.5,4,4
"569",0.31,0.23,0.46,0.46,0.31,0.46,0.62,0.77,0.31,0.15,0.15,0.77,0.15,0.54,0.23,0.38,0.62,0.54,0.46,0.38,0.23,0.38,0.38,0.92,0.62,1,0.31,0.31,0.31,0.23,0.23,0.54,0,0.23,0.08,0.38,0.62,0.15,0.54,0.23,0.38,0.23,0.31,0.15,0.31,0.77,0.38,0.54,0.46,0.69,0.23,0.85,4,4
"570",0.4,0,0,0,0.2,0.6,0,0,0,0.4,0,0.6,0,0.4,0.4,0.6,0.2,0.2,0,0.2,0.4,0.2,0,0.4,0.8,0.6,0.2,0,0,0,0.2,0.2,0.8,0.4,0.6,0.4,0.4,0,0,0.4,0.2,0.2,0.6,0.4,0.4,0.4,0.4,0,0,0.6,0,1,3,3
"571",0.09,0.18,0.36,0.36,0.18,0.18,0.27,0,0.55,0.18,0.27,0.18,0.45,0.09,0.18,0.55,0.64,0.36,0.27,0.27,0.55,0.64,0.18,1,0.55,0.27,0.36,0.09,0.18,0.45,0.45,0.27,0.18,0.18,0.18,0.36,0.36,0.18,0,0.18,0.18,0.27,0.36,0.09,0.45,0.27,0.36,0.09,0.18,0.09,0.27,0.45,3,3
"572",0,0.5,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0.5,0,0,0.5,1,0,0,1,1,0.5,0,0,0,0.5,0,0,0.5,0,0,0,0,0,1,0,1,0.5,0,0,0.5,0.5,0,0,1,1,0,0,0.5,0,0,3,3
"573",0,0,0,0,0,0,0,0,0,0.33,0,0.67,0,0,0,0,0,0,0,0,0.33,0,0,0.33,0,0.67,0,0,0.33,0,0,0,0.67,0,0,0.33,0.33,0,0.33,0,0,0,1,0,0,0.33,0,0.33,0.33,0.33,0.33,0.67,1,1
"574",0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,1,0,0,0.5,0,0,0,0.5,0,0,0,0,0.5,1,0,0.5,0.5,0.5,0.5,0,0,1,1
"575",0.33,0.33,0,0.33,0.33,0,0,0,0.33,0.33,0,0.33,1,0,0.33,0,0,0.33,0.33,0,0,0.33,0,0.33,0.33,0,0,0.33,0.33,0,0,0.33,0.33,0,0.33,0.33,0,0,0,0.33,1,0,0.33,0.33,0.33,0.67,0.33,0,0.33,1,0.67,0.33,3,3
"576",0.33,0,0.33,0,0,0,0.33,0,0,0,0,0,0,0,0.67,0,0,0.33,0,0,0,0,1,0,0.33,0,0.33,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0.33,0,1,1
"577",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"578",0.14,0.71,0.57,1,0.29,0.71,0.14,0.86,0,0.14,0.57,0.43,0.29,0.43,0.71,1,0.43,0.43,0.43,0.71,0.71,0.14,0.86,0.29,0.57,0.71,0,0.29,0,0.86,0.29,0.14,0.43,0.14,0.43,0.29,0.43,0.43,0.57,0.29,0.71,0.57,0.86,0.71,0.43,0.14,0,0.57,0.86,0.57,0.29,1,4,4
